Pincode,Latitude,Longitude
691536,8.78,76.92
691536,8.78,76.95
686637,8.7802,76.8449
628101,8.78022,78.09536
695311,8.78089,76.67737
679328,8.78089,76.67737
627412,8.78272,77.39892
627412,8.78272,77.39892
628304,8.78274,78.15716
627602,8.78287,77.51522
695601,8.78382,76.8229
627412,8.78398,77.38965
695601,8.78434,76.84782
695601,8.78525,76.88356
627358,8.78716,77.66211
695614,8.78754,76.90471
695310,8.78785,76.70263
627357,8.78794,77.72686
628104,8.78903,77.9496
628851,8.78963,77.88389
628008,8.78967,78.1396
691536,8.79,76.94
691302,8.79,76.69
691319,8.79,76.67
695310,8.79008,76.72305
695603,8.79023,76.75104
695310,8.79031,76.72616
628008,8.79064,78.11546
695040,8.79189,76.78572
627012,8.79266,77.59688
627423,8.79399,77.4188
627412,8.79454,77.31609
627351,8.79472,77.80493
628008,8.79544,78.12669
695009,8.79581,76.82775
695614,8.79616,76.85841
695603,8.79634,76.80016
628008,8.79717,78.13225
627412,8.79729,77.34012
627423,8.79767,77.38822
627359,8.79884,77.76923
629301,8.79886,77.52142
627602,8.79989,77.53315
691541,8.8,77.01
691559,8.8,76.96
691302,8.8,76.68
691302,8.8,76.69
695603,8.80025,76.7804
627423,8.80063,77.42429
695602,8.80222,76.81195
628152,8.80258,78.15672
695602,8.8032,76.85047
628008,8.80323,78.09657
628002,8.80369,78.14031
628001,8.80389,78.15611
627851,8.804,77.5626
628002,8.8058,78.13506
627359,8.80592,77.77408
627423,8.80772,77.44044
627424,8.80809,77.36123
691574,8.81,76.78
691302,8.81,76.72
691301,8.81,76.67
691574,8.81,76.76
691559,8.81,76.97
691309,8.81,77.6
627423,8.81161,77.38076
627851,8.8117,77.4518
627851,8.8126,77.548
628304,8.81447,78.02525
627424,8.81608,77.34167
627357,8.81682,77.68228
628002,8.81928,78.09087
691559,8.82,76.99
691578,8.82,76.73
691559,8.82,76.96
691536,8.82,76.91
691541,8.82,77.01
627851,8.8203,77.4938
628303,8.8203,77.85031
627357,8.82077,77.69918
627808,8.8213,77.3216
695602,8.82147,76.81118
695604,8.82164,76.82199
627851,8.8218,77.4833
627201,8.8234,77.63881
627415,8.82394,77.37419
695604,8.82418,76.80986
628301,8.82431,77.98988
628002,8.82539,78.14836
673634,8.82603,76.8101
628303,8.82646,77.89389
628001,8.82681,78.16229
628304,8.82936,78.02117
628303,8.82944,77.84618
691541,8.83,77.02
691535,8.83,76.86
691574,8.83,76.78
691578,8.83,76.71
691536,8.83,76.94
691334,8.83,76.7
691303,8.83,76.66
695318,8.83,76.28
691536,8.83,76.92
691535,8.83,76.88
691578,8.83,76.75
695001,8.83078,76.16325
695012,8.83078,76.16325
695025,8.83078,76.16325
695036,8.83078,76.16325
695016,8.83078,76.16325
695022,8.83078,76.16325
695007,8.83078,76.16325
695021,8.83078,76.16325
695011,8.83078,76.16325
695024,8.83078,76.16325
695034,8.83078,76.16325
695019,8.83078,76.16325
695014,8.83078,76.16325
695030,8.83078,76.16325
695099,8.83078,76.16325
695006,8.83078,76.16325
695043,8.83078,76.16325
627851,8.8314,77.4269
627415,8.83461,77.38342
628002,8.83621,78.15502
628002,8.83868,78.10513
627851,8.8396,77.4625
691536,8.84,76.9
691578,8.84,76.77
691536,8.84,76.95
691303,8.84,76.65
691334,8.84,76.68
695604,8.84071,76.80872
627423,8.84076,77.40601
627418,8.84076,77.40601
628002,8.84114,78.15277
627352,8.84259,77.83327
627808,8.8428,77.263
695604,8.84402,76.79469
627415,8.84577,77.36069
627201,8.84759,77.67035
627851,8.848,77.3697
627415,8.84864,77.39247
691020,8.85,76.64
691536,8.85,76.92
691310,8.85,77.03
691534,8.85,76.87
691579,8.85,76.73
691304,8.85,76.66
627808,8.8534,77.345
628303,8.85455,77.8328
627415,8.85474,77.42829
627201,8.85481,77.65292
627415,8.85657,77.42248
627352,8.85684,77.8216
627854,8.8574,77.4741
627352,8.85814,77.77994
627853,8.8591,77.5054
628303,8.85983,77.8455
691516,8.86,76.82
691579,8.86,76.75
691579,8.86,76.74
691536,8.86,76.93
691534,8.86,76.84
691536,8.86,76.95
691011,8.86,76.63
691016,8.86,76.61
691572,8.86,76.71
691011,8.86,76.62
628002,8.86003,78.10619
627357,8.86103,77.71324
628402,8.8613,78.05093
627851,8.8619,77.4772
627353,8.86217,78.25006
628301,8.86224,77.98564
628302,8.86335,77.89496
686574,8.8634,76.7038
627853,8.864,77.5011
627415,8.86543,77.42765
673645,8.86598,76.6095
627201,8.86697,77.61878
627808,8.8672,77.3668
628402,8.86939,78.01847
691310,8.87,77.04
691306,8.87,76.92
691311,8.87,76.98
691311,8.87,76.95
691571,8.87,76.69
691010,8.87,76.6
691534,8.87,76.87
691533,8.87,76.91
691510,8.87,76.78
691571,8.87,76.67
691021,8.87,76.61
691534,8.87,76.87
691006,8.87,76.59
691020,8.87,76.64
691589,8.87,76.66
691516,8.87,76.79
628402,8.87161,78.03144
627808,8.87242,77.41677
627853,8.8728,77.4842
627808,8.8741,77.4084
627853,8.8769,77.5096
691537,8.88,76.77
691516,8.88,76.81
691510,8.88,76.75
691306,8.88,76.9
691306,8.88,76.93
691533,8.88,76.84
691573,8.88,76.73
691001,8.88,76.6
691010,8.88,76.62
691007,8.88,76.57
691001,8.88,76.58
691573,8.88,76.71
627201,8.88276,77.66135
628002,8.88397,78.11111
627808,8.8853,77.3543
691312,8.88703,76.59006
627352,8.88793,77.74662
691311,8.88819,76.95808
627352,8.88938,77.8054
628302,8.88994,77.87031
691537,8.89,76.74
691537,8.89,76.77
691510,8.89,76.79
691533,8.89,76.89
691021,8.89,76.63
691573,8.89,76.73
691004,8.89,76.62
691015,8.89,76.62
691001,8.89,76.59
691013,8.89,76.58
691013,8.89,76.58
691009,8.89,76.58
691002,8.89,76.59
691008,8.89,76.6
627861,8.8911,77.3584
627201,8.89113,77.57743
628105,8.89425,78.16806
627201,8.89476,77.6066
627853,8.896,77.474
628714,8.8961,77.8131
628621,8.89734,77.78907
628621,8.89734,77.78907
627719,8.8981,77.3538
627201,8.89989,77.67098
691537,8.9,76.79
691533,8.9,76.81
691533,8.9,76.83
691310,8.9,77.04
691306,8.9,76.91
691312,8.9,77.02
691577,8.9,76.65
691576,8.9,76.69
691576,8.9,76.71
691306,8.9,76.93
691004,8.9,76.61
691019,8.9,76.61
691576,8.9,76.68
691012,8.9,76.57
691577,8.9,76.67
627861,8.9003,77.4239
628401,8.90031,77.98029
628302,8.90031,77.93888
627814,8.9005,77.3071
627352,8.90078,77.77405
627808,8.9012,77.35553
628952,8.9019,77.7885
627854,8.9039,77.5008
627352,8.90437,77.70779
628714,8.9052,77.8434
628714,8.9056,77.8212
628302,8.90561,77.89886
628402,8.90592,78.02174
628301,8.90592,78.02174
628301,8.90592,78.02174
628301,8.90592,78.02174
628402,8.90592,78.02174
627854,8.9067,77.4896
627814,8.907,77.3196
627202,8.90798,77.62669
627854,8.9099,77.5289
691533,8.91,76.84
691601,8.91,76.59
691005,8.91,76.65
691003,8.91,76.56
691310,8.91,77.07
691015,8.91,76.62
691537,8.91,76.76
691540,8.91,76.77
691003,8.91,76.56
691005,8.91,76.63
627202,8.91036,77.60139
627201,8.91137,77.68181
627202,8.91179,77.60041
627813,8.9124,77.3674
627201,8.91402,77.64705
628401,8.91478,78.02264
627806,8.9163,77.4081
627806,8.9173,77.381
627802,8.91742,77.2407
691306,8.91875,76.73042
691509,8.92,76.74
691532,8.92,76.85
691306,8.92,76.89
691533,8.92,76.87
691310,8.92,77.03
691533,8.92,76.82
691601,8.92,76.58
691306,8.92,76.92
691309,8.92,77.17
691577,8.92,76.67
691520,8.92,76.8
691581,8.92,76.55
627861,8.9201,77.366
627861,8.9202,77.4288
627861,8.9227,77.4196
627861,8.9234,77.471
627814,8.9238,77.2834
627806,8.9255,77.3922
628722,8.9257,78.0747
627802,8.9268,77.2503
627854,8.9275,77.5318
628905,8.9279,77.5691
627951,8.9299,77.6649
691520,8.93,76.82
691312,8.93,76.98
691312,8.93,77.01
691515,8.93,76.71
691601,8.93,76.6
691014,8.93,76.64
628952,8.9317,77.6733
628714,8.9318,77.8343
627806,8.9321,77.3557
628952,8.9323,77.7202
627806,8.9335,77.3641
642004,8.934,77.997
627951,8.9343,77.5931
627814,8.9355,77.3176
627006,8.9359,77.30731
628105,8.93719,78.15716
691509,8.94,76.72
691512,8.94,76.75
691532,8.94,76.86
691509,8.94,76.73
691532,8.94,76.84
691310,8.94,77.05
691602,8.94,76.58
691579,8.94,76.72
691504,8.94,76.68
691520,8.94,76.8
691582,8.94,76.54
691602,8.94,76.6
628952,8.941,77.7603
627811,8.9421,77.2797
627811,8.9425,77.27962
627818,8.9428,77.2839
627814,8.9457,77.2999
627805,8.9457,77.2513
627809,8.9471,77.2353
627859,8.9493,77.4249
628718,8.9497,77.9246
627951,8.9497,77.6065
691532,8.95,76.86
691540,8.95,76.64
691306,8.95,76.93
691601,8.95,76.61
691601,8.95,76.62
691511,8.95,76.64
691312,8.95,76.96
691501,8.95,76.69
691306,8.95,76.88
691601,8.95,76.63
691505,8.95,76.75
691511,8.95,76.65
691509,8.95,76.71
691512,8.95,76.77
627859,8.9514,77.4352
627814,8.9522,77.3351
695542,8.95247,77.14783
627860,8.953,77.4626
627805,8.9549,77.2519
627859,8.9557,77.4094
627809,8.9559,77.2241
628903,8.9576,78.1594
627809,8.9577,77.2425
628722,8.9582,78.1252
627860,8.9592,77.5395
691509,8.96,76.7
691512,8.96,76.76
691532,8.96,76.83
691532,8.96,76.86
691306,8.96,76.91
691309,8.96,77.13
691312,8.96,76.99
691505,8.96,76.72
691333,8.96,76.92
691602,8.96,76.6
691308,8.96,77.07
691582,8.96,76.53
691501,8.96,76.67
691532,8.96,76.84
454331,8.96018,76.67881
628401,8.96187,77.99885
627858,8.9619,77.3615
627951,8.9642,77.6851
628401,8.96537,78.02311
627805,8.966,77.2587
628401,8.96616,78.04736
685585,8.96675,76.56327
627859,8.9682,77.4075
627809,8.9693,77.2398
691532,8.97,76.82
691531,8.97,76.79
691312,8.97,76.95
691308,8.97,77.05
691583,8.97,76.54
691601,8.97,76.61
691584,8.97,76.56
691501,8.97,76.67
691501,8.97,76.69
691527,8.97,76.78
690524,8.97,76.57
627813,8.9701,77.1884
628722,8.9751,78.065
628714,8.9763,77.7741
628714,8.9769,77.8521
627809,8.977,77.2326
627803,8.9788,77.2674
627860,8.9797,77.51551
691531,8.98,76.77
691538,8.98,76.85
691538,8.98,76.87
691531,8.98,76.81
691307,8.98,76.99
691309,8.98,77.15
691502,8.98,76.61
691333,8.98,76.92
691501,8.98,76.7
691503,8.98,76.7
691585,8.98,76.56
691503,8.98,76.65
691601,8.98,76.61
691333,8.98,76.89
691505,8.98,76.72
627809,8.9811,77.2334
627951,8.9815,77.6028
627813,8.9833,77.2037
628903,8.9845,78.2296
627951,8.9851,77.6418
628718,8.9859,77.9343
628906,8.9861,78.2355
628552,8.9865,77.6055
627852,8.9878,77.3115
628401,8.98792,77.80313
627813,8.9896,77.1607
691531,8.99,76.8
691531,8.99,76.77
691307,8.99,77.02
691333,8.99,76.91
691505,8.99,76.74
691505,8.99,76.72
691333,8.99,76.94
691505,8.99,76.75
691503,8.99,76.66
691503,8.99,76.68
691538,8.99,76.83
691590,8.99,76.58
691584,8.99,76.54
691585,8.99,76.56
627860,8.9907,77.4632
627803,8.9908,77.2519
628952,8.992,77.6657
627809,8.9921,77.2273
627859,8.9928,77.409
628718,8.9931,77.939
627859,8.9941,77.4286
627856,8.9941,77.3767
628903,8.9942,78.2415
628907,8.9942,78.1332
628104,8.99472,77.89568
628718,8.996,77.9744
627804,8.9981,77.2838
627852,8.9986,77.3304
628714,8.9994,77.7904
691531,9,76.78
691307,9,77
691322,9,76.9
691309,9,77.11
691502,9,76.64
691505,9,76.74
691331,9,76.95
691505,9,76.7
691322,9,76.88
691508,9,76.87
691583,9,76.55
691506,9,76.77
691531,9,76.78
691583,9,76.53
689652,9,76.91
628903,9.0007,78.1854
627803,9.0011,77.2604
628908,9.0012,77.9364
628907,9.0029,78.1156
628720,9.0033,77.8219
627852,9.0042,77.3177
627860,9.0048,77.5139
628714,9.0049,77.861
628712,9.0063,78.08413
627852,9.0091,77.3343
628701,9.00936,77.70273
691322,9.01,76.9
691331,9.01,76.94
690538,9.01,76.59
691583,9.01,76.55
691583,9.01,76.53
691508,9.01,76.85
691583,9.01,76.54
691505,9.01,76.71
691500,9.01,76.61
691543,9.01,76.69
628903,9.0105,78.2259
627804,9.0128,77.3067
628712,9.01388,78.033
691305,9.01444,76.92847
627859,9.0145,77.4129
627860,9.0147,77.4747
628952,9.0148,77.7297
627807,9.0148,77.2455
691332,9.01486,76.93689
625234,9.01547,78.26089
628720,9.0157,77.8586
627860,9.0162,77.4948
691333,9.01661,76.93878
627953,9.0167,77.5879
627807,9.017,77.2375
627953,9.0173,77.6124
627856,9.019,77.3672
627951,9.0197,77.6387
691507,9.02,76.7
691507,9.02,76.75
691307,9.02,77.02
690538,9.02,76.65
690521,9.02,76.61
691557,9.02,76.832
691566,9.02,76.77
691502,9.02,76.65
627804,9.0201,77.3036
628552,9.0204,77.6019
628716,9.0204,77.7905
627803,9.0241,77.2775
686670,9.0245,76.8173
628907,9.025,77.9306
628714,9.0258,77.8852
627812,9.0268,77.245
628712,9.0282,78.1006
628718,9.0289,77.923
691508,9.02972,76.83558
691507,9.03,76.73
691560,9.03,76.79
691507,9.03,76.72
691543,9.03,76.68
690519,9.03,76.57
691331,9.03,76.94
691309,9.03,77.1
690573,9.03,76.52
691500,9.03,76.65
691508,9.03,76.87
691331,9.03,76.93
690540,9.03,76.66
690521,9.03,76.63
690538,9.03,76.59
691555,9.03,76.69
628908,9.0308,77.9798
627812,9.0321,77.2493
627812,9.0328,77.2673
690519,9.03303,76.35115
683102,9.03369,76.38367
690536,9.035,76.55
628716,9.037,77.7846
627953,9.038,77.5892
627857,9.0381,77.4493
627953,9.0395,77.5574
691566,9.04,76.76
691508,9.04,76.83
691332,9.04,76.88
691508,9.04,76.85
691331,9.04,76.96
690536,9.04,76.55
691557,9.04,76.81
690520,9.04,76.65
690540,9.04,76.67
690521,9.04,76.61
691507,9.04,76.71
628712,9.0422,78.0669
627857,9.0423,77.4176
628552,9.0424,77.5951
627751,9.0432,77.3325
627751,9.0448,77.2931
627857,9.0462,77.4694
628552,9.0464,77.7257
628721,9.0482,77.7053
691560,9.05,76.8
691507,9.05,76.7
689696,9.05,76.89
690519,9.05,76.56
690573,9.05,76.5
689696,9.05,76.92
690521,9.05,76.61
690521,9.05011,76.62956
628714,9.0516,77.8287
625014,9.05167,78.12472
690539,9.05185,76.33208
691560,9.05633,76.77
628552,9.0565,77.5792
627857,9.059,77.422
628901,9.0599,78.2679
691507,9.06,76.73
689696,9.06,76.87
691508,9.06,76.84
689696,9.06,76.94
690519,9.06,76.58
691508,9.06,76.86
690544,9.06,76.53
691508,9.06,76.82
691522,9.06,76.78
690518,9.06,76.54
690561,9.06,76.38
690573,9.06,76.51
689645,9.06,76.92
627857,9.0608,77.4941
627751,9.0614,77.3543
627857,9.0622,77.3931
627751,9.0644,77.3118
627862,9.0651,77.4341
627857,9.0671,77.3704
628906,9.0688,78.3341
686572,9.0697,76.8981
691507,9.07,76.72
691553,9.07,76.67
691553,9.07,76.69
690523,9.07,76.54
690542,9.07,76.5
690523,9.07,76.56
690520,9.07,76.66
690522,9.07,76.62
690522,9.07,76.6
689694,9.07,76.32
628907,9.0717,78.1128
627751,9.0733,77.3142
628721,9.0735,77.6931
627751,9.0735,77.3498
690523,9.07499,76.33348
627751,9.07586,77.335
628721,9.0762,77.6653
627953,9.0766,77.4839
628720,9.0768,77.863
628716,9.0772,77.7872
628720,9.0778,77.9356
627759,9.0786,77.31961
691521,9.08,76.73
691521,9.08,76.74
689695,9.08,76.84
689695,9.08,76.82
691522,9.08,76.83
689696,9.08,76.91
689695,9.08,76.86
690542,9.08,76.49
690523,9.08,76.57
691521,9.08,76.75
690542,9.08,76.5
627953,9.0828,77.621
625005,9.08394,78.06847
627862,9.0842,77.43587
628720,9.0843,77.8896
628552,9.0859,77.7155
628712,9.0869,78.0789
628901,9.0876,78.2591
628907,9.0881,78.1378
628908,9.0881,77.9792
627862,9.0888,77.4599
627751,9.0893,77.3694
689696,9.09,77.12
689695,9.09,76.82
690523,9.09,76.54
691526,9.09,76.78
689509,9.09,76.85
690546,9.09,76.49
690544,9.09,76.53
627953,9.093,77.5639
627751,9.0935,77.3308
628720,9.0938,77.916
628552,9.0946,77.6686
627862,9.0949,77.3971
625107,9.09503,78.22269
628502,9.0973,77.8339
689695,9.09764,76.86689
628901,9.0982,78.2226
628901,9.0984,78.2983
625001,9.09867,78.12333
691552,9.1,76.71
689695,9.1,76.82
689696,9.1,76.96
691552,9.1,76.66
691556,9.1,76.8
623513,9.1,78.92
625705,9.1,78.1
623120,9.1,78.26
690525,9.1,76.5
689513,9.1,76.54
690528,9.1,76.52
627862,9.1019,77.4127
627953,9.1032,77.5841
627953,9.1083,77.5993
689695,9.11,76.86
689695,9.11,76.91
691524,9.11,76.83
690523,9.11,76.54
690547,9.11,76.48
690528,9.11,76.5
690520,9.11,76.65
689588,9.11,76.66
690574,9.11,76.57
627862,9.1108,77.4438
627953,9.111,77.5313
627751,9.1118,77.3415
628721,9.1124,77.7052
628902,9.1129,78.0617
628907,9.1193,78.1389
628552,9.1196,77.6758
627862,9.1197,77.3948
689696,9.12,77.02
689694,9.12,76.89
689694,9.12,76.92
691526,9.12,76.78
690547,9.12,76.49
690574,9.12,76.6
690526,9.12,76.54
691551,9.12,76.73
690522,9.12,76.66
691554,9.12,76.76
690561,9.12,76.61
691551,9.12,76.7
623135,9.12,78.42
628552,9.1214,77.6737
628902,9.1217,78.0964
627754,9.1228,77.6101
627855,9.1248,77.3882
627862,9.1261,77.4856
627755,9.1287,77.4251
628721,9.1292,77.6863
628721,9.1295,77.7571
628902,9.1297,78.0096
628902,9.1297,78.0096
691526,9.13,76.74
689693,9.13,76.9
691551,9.13,76.69
691556,9.13,76.79
623120,9.13,78.48
690526,9.13,76.51
689654,9.13,76.87
690547,9.13007,76.50368
628502,9.1301,77.8975
628716,9.1301,77.806
627754,9.1302,77.5908
627862,9.1328,77.4646
628502,9.1341,77.8335
628902,9.1342,77.9655
628552,9.1356,77.6735
690533,9.13582,76.52772
627754,9.1368,77.5063
627855,9.1383,77.3704
628902,9.1387,78.0391
627953,9.1399,77.5461
690547,9.14,76.49
691524,9.14,76.79
690561,9.14,76.63
623135,9.14,78.35
623115,9.14,78.18
691525,9.14,76.08
628502,9.1405,77.8596
627755,9.1408,77.4497
628902,9.1409,77.9483
690504,9.14165,76.64964
690501,9.14223,76.5878
690533,9.14271,76.52984
627855,9.1442,77.3991
690503,9.14468,76.5878
627754,9.145,77.613
627755,9.1481,77.4651
689691,9.14833,76.75908
686538,9.14852,76.57537
690501,9.14852,76.57535
628503,9.1486,77.8073
691554,9.14897,76.75847
628552,9.149,77.6982
628907,9.1498,78.2205
628503,9.1499,77.7942
691551,9.15,76.71
690504,9.15118,76.66456
627754,9.1517,77.6292
690535,9.15201,76.4631
690505,9.15651,76.6048
691523,9.15681,76.73042
689693,9.16,76.87
689693,9.16,76.84
691554,9.16,76.7
691554,9.16,76.77
691554,9.16,76.8
623528,9.16,78.64
623115,9.16,78.29
623135,9.16,78.37
623519,9.16,79.8
628502,9.1602,77.8348
628907,9.1603,78.1356
628501,9.1606,77.844
690505,9.16115,76.58256
627855,9.1625,77.368
627756,9.1634,77.5064
628502,9.1636,77.8646
690504,9.16488,76.64335
690527,9.16624,76.49264
628502,9.1681,77.8592
627755,9.1684,77.4268
627719,9.169,77.5862
627755,9.1692,77.4757
628907,9.1692,78.1469
690503,9.16963,76.58141
627756,9.1699,77.506
627754,9.1699,77.6607
689693,9.17,76.89
689693,9.17,76.85
691554,9.17,76.69
691525,9.17,76.74
623115,9.17,78.35
623532,9.17,78.49
628904,9.1712,78.1015
628501,9.1717,77.5569
690504,9.1719,76.66593
690502,9.17203,76.50125
504110,9.17222,78.33159
627855,9.1732,77.3805
628902,9.1733,77.9908
690505,9.17425,76.60989
628502,9.1748,77.8575
627755,9.1753,77.4458
627719,9.1764,77.5201
627754,9.1768,77.5388
627755,9.1768,77.4342
690503,9.17758,76.56444
690504,9.17778,76.63569
627754,9.178,77.5993
627755,9.1789,77.4218
628502,9.1793,77.7969
628502,9.1794,77.9116
690502,9.17942,76.4934
628502,9.1799,77.8816
691555,9.18,76.78
689501,9.18,76.69
689691,9.18,76.19
623703,9.18,78.51
689623,9.18,76.36
689574,9.18,76.89
628502,9.1822,77.8129
628902,9.184,77.958
627719,9.1841,77.5962
627754,9.1854,77.5662
690505,9.18614,76.59179
690503,9.18654,76.54531
690531,9.18669,76.44968
627753,9.1875,77.5124
628902,9.1877,77.9162
627719,9.1888,77.5725
627753,9.1897,77.4334
691555,9.19,76.79
689698,9.19,76.87
689501,9.19,76.71
689508,9.19,76.12
689541,9.19,76.68
627755,9.1912,77.4128
690506,9.19133,76.44858
690503,9.19167,76.56257
628904,9.1918,78.1227
690572,9.19445,76.49987
627713,9.1966,77.6936
627719,9.1971,77.5684
627758,9.1999,77.4377
689656,9.2,76.84
691555,9.2,76.77
689691,9.2,76.89
689691,9.2,76.98
